Labels,Text,Text_Tag
5,Says the 3C Corridor train would have taken an hour and 15 minutes longer to carry passengers across Ohio than it would have taken on a New York Central train in 1935.,"economy,jobs,stimulus,transportation"
5,"Says Republican U.S. Senate candidate Ted Cruz opposes the DREAM Act, which is supported by 85% of Latinos.",immigration
5,I am a candidate. I have not withdrawn.,elections
5,The majority support (raising) the minimum wage.,"economy,elections"
5,Says Mitt Romney had millions in a Swiss bank account.,"candidates-biography,message-machine-2012"
5,The United States spends almost three times per capita what they spend in the U.K. on health care and 50 percent more than they pay in France.,health-care
5,Science is very certain that the measles vaccine doesnt cause autism.,public-health
5,A tax on soda and juice drinks would disproportionately increase taxes on low-income families in Philadelphia.,taxes
5,The Georgia Secretary of States Office and the Georgia State Elections Board investigate and penalize hundreds of people guilty of election fraud.,elections
5,"Electric utility FirstEnergys annual revenues are greater than the GDP of Haiti, Kyrgyzstan, Iceland, or 15 African nations.","corporations,energy,infrastructure"
5,New Glarus Brewing Co.s Spotted Cow is available only in Wisconsin.,Alcohol
5,If we just froze spending at 2007 levels ... by 2013 we would balance the budget ... and by 2020 we would cut the national debt in half.,federal-budget
5,Virginias educational level among whites is higher than Georgias.,"elections,voting-record"
5,Its been nearly three weeks since the president has commented on questions about possible hidden wait lists at veterans hospitals.,veterans
5,"Under Hosni Mubaraks rule, Egypt received more American dollars than any country besides Israel.","foreign-policy,pundits"
5,Says the typical homeowner will pay $4 more per month if library district passes.,taxes
5,Probably less than 4 percent of Wisconsin residents are enjoying the subsidies from Obamacare.,health-care
5,One would have to go back more than a century to find a scenario where a presidents nominee for the Supreme Court was confirmed by the opposition party in the Senate when the vacancy occurred during an election year.,supreme-court
5,More than three women per day lose their lives at the hands of their partners.,"crime,criminal-justice,women"
5,"Says Scott Walker wants to make abortion illegal, even in cases of rape, incest or to protect the life of the mother.","abortion,message-machine"
5,Virginia now is the number one exporter of (agricultural) products to Cuba. We have now jumped to number one.,"economy,trade"
5,"In Virginia, Medicaid has grown by 1,600 percent in the last 30 years.","medicaid,state-budget"
5,We have the fourth highest in-state tuition for public universities in the country.,education
5,"Says Paul Workman voted in the Democrat primary, supporting Democrats with his vote.",elections
5,"As attorney general, I have prosecuted judges, district attorneys and other public officials across Texas who violated that (public) trust, who have been corrupted.","city-government,county-government,criminal-justice,job-accomplishments,legal-issues,public-service"
5,Forty-seven percent of Americans pay no income tax.,taxes
5,Macys sent a letter to Rick Perry urging him to veto equal pay bill.,"income,legal-issues,workers"
5,"Legally, it doesnt make any difference which state district you live in when running for Congress.","elections,legal-issues,public-service"
5,Says women care most about jobs and the economy,"abortion,jobs,women"
5,McCain tells of a fellow Vietnam POW who was beaten for fashioning an American flag that became an inspirational symbol to fellow POWs.,patriotism
5,Our average private sector employee pays 23 percent for their health care. Our average city worker in Ohio pays 9 percent.,"jobs,labor,state-budget"
5,Rick Scott's even saying he wants more offshore drilling.,oil-spill
5,Says more Austinites voted in the citys 1973 election featuring a mayors race than in the citys most recent mayoral election.,"elections,history"
5,The majority of Austinites rent the places they live.,"city-budget,city-government,taxes"
5,"When Moammar Gadhafi was set to visit the United Nations, and no one would let him stay in New York, Trump allowed Gadhafi to set up an elaborate tent at his Westchester County (New York) estate.",history
5,Forty-seven percent of (members of Congress) are millionaires.,congress
5,New England already has access to ample supplies of natural gas.,"energy,environment"
5,Iraq is costing each household about $100 a month.,iraq
5,Crime in Atlanta is down 18 percent since 2009.,crime
5,Obama said (the individual mandate) wasnt a tax.,"health-care,pundits,taxes"
5,Says five Democratic state senators were for her bicycle tailgating bill before they were against it.,recreation
5,In Cuyahoga County ... 56 percent of weekend voters in 2008 were African American while adult African Americans comprise 28 percent of the county population.,elections
5,"We can prevent terror suspects from boarding an airplane, but the FBI doesn't have the power to block them from buying dynamite or an AK-47.","civil-rights,guns,terrorism"
5,"Since 2000, when he entered politics, Jon Husted has been on the ballot six times for three different political offices.",elections
5,Cantors campaign spent more at steakhouses than Brat spent on his entire campaign.,campaign-finance
5,"The average South Korean is3 inches taller than the average North Korean, a huge gulag.",foreign-policy
5,Says President Obama has fired more cruise missiles than all other Peace Prize winners combined.,"foreign-policy,military,new-hampshire-2012"
5,More than one-quarter of Americas young adults are too fat to serve in the U.S. military,military
5,New Castle Countys unemployment rate has not almost doubled in the last two years.,economy
5,We havent passed a budget in more than three years and not a single appropriations bill has been brought to the floor this year.,"congress,federal-budget"
5,"Goldman Sachs was Barack Obama's ""No. 1 private contributor.","elections,market-regulation"
5,"Bill Young uses his campaign money for, among other things, a luxury car.","campaign-finance,ethics,message-machine"
5,Georgia still has one of the richest programs in terms of scholarships for students to go to college.,education
5,The substitute budget now adds in tax breaks and tax deductions for those who buy these prisons.,state-budget
5,The Children's Defense Fund rated McCain as the worst senator in Congress for children.,health-care
5,"With this reform, every insured American gets valuable consumer protections, and every uninsured American can become insured.",health-care
5,"Under President Barack Obamas jobs bill, you can sue if you are unemployed and dont get the job and think you werent hired because you are unemployed.","jobs,legal-issues,pundits,workers"
5,Says Mitt Romney wants to end tax credits for wind producers.,energy
5,"Says that except for foreign policy, Ron Pauls voting record and his voting record are virtually identical.",voting-record
5,The African-American community lost half of their wealth as a result of the Wall Street collapse.,"diversity,financial-regulation"
5,Says the Congressional Budget Office estimates a cap-and-trade program would cost the average family the equivalent of a postage stamp a day.,"energy,environment"
5,"By the way, Im not raising tolls 50 percent....Jon Corzine did.",transportation
5,"Over the past three years, deep poverty has reached its highest level on record.","history,poverty"
5,Says Romney wants to add $2 trillion to the defense budget that the military hasnt asked for.,"debates,deficit,military,taxes"
5,"The U.S.tax rate on successful small businesses is 44.6 percent, while the business tax rate in Canada is 15 percent.",taxes
5,Last year we spent more than $40 billion on highways. And Lord knows we need that. But thats more than we spent on Amtrak in its entire 40-year history.,"federal-budget,transportation"
5,"Deer baiting, planned for Block Island by DEM, is illegal in Rhode Island.","animals,crime,environment,government-regulation,guns,pundits,recreation,market-regulation"
5,Liberty University students were mandated to attend Sen. Ted Cruzs presidential announcement or they would be fined.,elections
5,You can fill out your tax return in Estonia online in five minutes.,"foreign-policy,taxes"
5,In 2010 about 75 percent of child abuse and neglect reports in Oregon were made by those required to report by law.,children
5,"Since Oregons prescription-only law took effect, meth lab incidents have dropped by 96 percent and meth-related arrests by 32 percent.","crime,drugs"
5,Says Madison Mayor Paul Soglins stated intent when proposing that city contractors disclose private political donations was to discourage contributions to organizations with which he disagrees.,"campaign-finance,elections"
5,Providence is one of the busiest fire departments for its relative size in the country.,"city-government,government-efficiency,public-safety"
5,"An amendment, pushed by Lyndon Johnson many years ago, threatens religious institutions with a loss of their tax-exempt status if they openly advocate their political views.","history,human-rights,legal-issues,religion,taxes"
5,I stopped requesting earmarks in 2008.,"federal-budget,transparency"
5,Youre more likely to get struck by lightning in Texas thanfind in-person voter fraud.,elections
5,"Since 2010, eight children in Georgia have died due to vehicular heatstroke.",children
5,Too many tattoos on visible body parts keepsome applicants out of the military.,military
5,The fact is it's not amnesty.,immigration
5,"After my first year as governor, I was one of the most unpopular governors, maybe the most unpopular governor in the country. ... It changed.","elections,job-accomplishments,polls"
5,Says Fran DeWines made-from-scratch dinner rolls are a delicious favorite in a traditional Thanksgiving dinner.,families
5,Sen. Sanders did vote five times against the Brady bill.,guns
5,"There are corporations in this nation, some of the biggest corporations in this nation, who do not pay taxes.","corporations,federal-budget,taxes"
5,"In his first TV interview as president, Obama said we should talk to Iran.",foreign-policy
5,An effort to repeal voting-reform legislation would be the first time in Ohio history where a bill has been passed to stop a referendum.,"elections,government-regulation"
5,Theyve seen employer-supported coverage increase in Massachusetts after this law (Romneycare) was implemented.,health-care
5,Miller Brewing is not a U.S. company any more. Neither is Anheuser-Busch.,"Alcohol,corporations,taxes"
5,Says proposed teacher contract would layer on more restrictive rules.,education
5,Congress as a whole is less popular than its been since polling was invented.,"congress,polls"
5,"Weve had 11,000 attempts to amend the Constitution since 1789.",legal-issues
5,"If you will go look up the definition of act of God, weve used it in legal terms for a long time in this state.","energy,market-regulation"
5,"Says according to the FBI, more people are killed each year with hammers and clubs than rifles.","crime,guns"
5,Saudi Arabia has the third-largest military budget in the entire world.,military
5,The 2012 National Survey on Drug Use and Health found that up to half of daily marijuana smokers become addicted -- an estimated 2.7 million people in the U.S.,"drugs,marijuana"
5,Sixty percent of New Jersey doctors do not accept Medicaid patients.,medicaid
5,"At least Obama didn't marry his cousin, as Giuliani did.",candidates-biography
5,Health care is the greatest contribution to spending increases in the state budget.,"health-care,medicaid,state-budget,state-finances"
5,Romneycare was model for Obamacare.,health-care
5,"Before April 22, we have restored the rights of more than 18,000 individuals, which is more than the past seven governors combined in their four-year terms.","crime,history"
5,"In 1935, more than 50% of the elderly population lived in poverty. Today that poverty rate stands officially at 9.4%.",social-security
5,"The Senate health care bill ""would leave 24 million people without insurance coverage.",health-care
5,"Between 1980 and 2010, water usage in Georgia dropped even as the states population grew.","environment,water"
5,"The General Assembly has no explicit constitutional authority to impose income, sales, estate and the myriad of other taxes upon us.","history,taxes"
5,The LGBT community is more often the victims of hate crimes than any other recognized group.,"crime,gays-and-lesbians"
5,Each day our nation pays communist China $73.9 million in interest on our debt.,"china,deficit,military"
5,Rhode Island has a very generous unemployment compensation rate compared to most other states.,"economy,states,workers"
5,"Says she called for addressing risks of derivatives, cracking down on subprime mortgages and improving financial oversight early on in the financial crisis.","candidates-biography,economy,financial-regulation"
5,There is a constitutional issue that affects the paychecks of members of Congress during a shutdown.,"congress,congressional-rules,federal-budget"
5,Says Obama has flip-flopped on public campaign financing.,ethics
5,"We, the bishops of the United States -- can you believe it -- in 1919 came out for more affordable, more comprehensive, more universal health care.","health-care,religion,sexuality"
5,Supreme Court 15 times over the last 120 years has said marriage is a fundamental right and never said it had to be between a man and a woman.,"gays-and-lesbians,marriage,supreme-court"
5,Says Dan Patrick has called immigration into Texas an invasion and said immigrants coming into Texas bring third-world diseases.,"crime,immigration,public-health"
5,"Since 1904, the Ohio victor has won the presidency 25 out of 27 times","elections,history"
5,"Under Obamacare, members of Congress are required to purchase their health insurance from the new exchanges.","congress,congressional-rules,health-care"
5,The House of Delegates budget bill cuts $50 million from education.,"corrections-and-updates,education,state-budget"
5,(T)he United States government and its Constitution says that people can be put to death.,criminal-justice
5,"There are cities and counties in Georgia that dont have websites, and where elected officials dont have email addresses.","infrastructure,technology"
5,The Rhode Island Parole Board never received an objection from the attorney general to the parole of convicted murder Alfred Brissette.,"crime,criminal-justice,public-safety"
5,Guantanamo has never been a key component of ISIS or al-Qaida propaganda.,terrorism
