Labels,Text,Text_Tag
5,"Currently, the intelligence community can collect business records on law-abiding Americans who have no connection to terrorism.","civil-rights,legal-issues,terrorism"
5,Says people who signed recall petitions against Wisconsin state Sen. Jim Holperin received harassing phone calls from out-of-state telemarketers claiming to represent the Democratic Party and insinuating foul play by petition circulators.,"elections,state-budget"
5,Uncompensated care has gone down by 30 percent just in the first few months of Medicaid expansion in the states that adopted it.,"medicaid,state-budget"
5,Pat Toomey advocated for eliminating all corporate taxes.,taxes
5,Nearly 6 out of 10 believe that money and wealth should be more evenly distributed among a larger percentage of the people in the U.S.,"economy,income"
5,"In its current state, this bill is the most restrictive voter ID legislation in the nation.",elections
5,Washington has incentivized the militarization of local police precincts.,"crime,criminal-justice,homeland-security,military,public-safety,terrorism"
5,Says Barack Obama has played over 90 rounds of golf as president.,"economy,poverty,recreation"
5,"In the 18th Congressional District, 100% of electric generation comes from coal.","cap-and-trade,climate-change,economy,energy"
5,Republicans in Congress refuse to list a single tax loophole they are willing to close.,"federal-budget,taxes"
5,"Right now, America has $1.1 trillion of student debt. Thats more than credit card debt.","debt,education,message-machine-2014"
5,"If you tried to pay out $1 trillion by handing it out at $1 per second, it would take more than 31,000 years.",federal-budget
5,The tax penalty that the government imposes if you dont buy health insurance is lower than it would have cost to buy insurance.,health-care
5,Our government right now. . . (is) spending 40 percent more than what we take in.,"federal-budget,new-hampshire-2012"
5,[L]ess than one-tenth of Atlantas transportation needs are covered in a referendum to levy a 1-cent sales tax.,transportation
5,We've got some 37-million of our fellow citizens who are living in poverty; about 12-million or 13-million are children.,poverty
5,We are now seeing a decrease in violent crime.,crime
5,Israels per capita income is greater than probably three-fourths of the rest of the world.,"economy,foreign-policy,israel"
5,"Georgia is on track for 1,200 traffic fatalities this year, a reversal of nine years of declines.","public-safety,transportation"
5,"Obama served on a board with former Weather Underground member William Ayers and ""that relationship with Mr. Ayers on this board continued after 9/11.",candidates-biography
5,Says Obama broke his promise to offer a comprehensive immigration bill in his first year.,immigration
5,"We passed without, frankly, the help of the Republican caucus, we passed 25 tax cuts last year, mostly aimed at the middle class and small businesses.","stimulus,taxes"
5,Texas added more jobs in 2010 than any other state.,jobs
5,Every time [the people from Newport Tent] work in a city or town they have a whole different set of permits that they have to get in order to pitch a tent.,"economy,government-efficiency,government-regulation,market-regulation,small-business"
5,Six justices on the U.S. Supreme Court have been confirmed in presidential election years since 1912.,"history,supreme-court"
5,The minimum number of infrastructure (needs) in Atlanta is $900 million.,city-government
5,"Theres never been a (U.S. Supreme Court) vacancy in the last, I think, 30 years, lasting longer than 237 days.","bipartisanship,congress,history,legal-issues,supreme-court"
5,Ninety percent of Americans want our background check system strengthened and expanded to cover more gun sales.,"guns,polls"
5,The majority of the Hispanic population and the growth (of the population) is U.S.-born.,immigration
5,"When (Joe Kyrillos) had an opportunity to vote for women in terms of their health care, not once, not twice, but six times, he voted against womens health care in our state.","health-care,women"
5,Mercedes said high taxes and the cost of doing business in New Jersey worked to Georgias advantage in landing the companys USA corporate headquarters.,"economy,jobs"
5,What happens is people like Warren Buffett and he says this himself...pay 15 percent on the millions of dollars that they earn from wealth income... while their secretary is paying a higher rate on her work income. It's not right.,taxes
5,"Other Western countries have ended their ""Don't Ask, Don't Tell"" policies.","gays-and-lesbians,military"
5,The U.S. is borrowing approximately $2.52 for every $1 of economic growth so far in 2012.,"deficit,economy"
5,"SaysGOP U.S. Senate candidate Darryl Glenn wants to eliminate the Department of Education and jeopardize college fundingfor 320,000 Coloradans.",education
5,White people control almost 90 percent of the nations wealth.,"income,population,wealth"
5,Says Democratic runoff opponent Grady Yarbrough twice previously ran statewide as a Republican.,"bipartisanship,candidates-biography"
5,The estimated savings of this (debt ceiling) deal only pay for half of the cost of extending all of the Bush-era tax cuts for another decade.,"deficit,federal-budget"
5,Twenty-two million jobs were created during Clintons two terms but only 3 million during Bushs.,"bush-administration,economy"
5,A government shutdown could disrupt ... veterans benefits.,"federal-budget,government-efficiency,military,veterans"
5,"A family of four can make up to $88,000 a year and still get a subsidy for health insurance under the new federal health care law.",health-care
5,Says state workers have not had across-the-board raises in six years.,state-budget
5,"When I was in college, we used to take a popcorn popper . . . and we would fry squirrel.",candidates-biography
5,"Ronald Reagan raised taxes in 1982, 1984, 1985, 1986 and 1987.","deficit,taxes"
5,"Says Sen. Rand Paul, R-Ky., has stated that supporting the right to health care ... means you believe in slavery.",health-care
5,Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a pre-existing condition.,health-care
5,"If youre earning under $100,000 a year and you commute to New York every day you pay more to the Port Authority in tolls than you pay to the state of New Jersey in income tax.","income,taxes,transportation"
5,"There are 850,000 Ohio jobs tied to the auto industry.","economy,elections,jobs"
5,"If you go strictly by the numbers, crime is down across the board. Last year we had a 10 percent decrease in the most serious crimes.",crime
5,"A Texas police department bought an ad telling drug dealers, We can take your competition off the streets for FREE.","crime,criminal-justice,drugs,legal-issues"
5,"State law says that once the state appraises a piece of property, they can only pay it a certain amount above appraisal.","city-government,corrections-and-updates,sports"
5,Measles is one of the most common causes of child blindness worldwide.,"health-care,public-health"
5,"When oil and gas prices sent state revenues up, Palin sent ""a large share of that revenue directly back to the people of Alaska.",taxes
5,"When the United States invaded Iraq, Saddam Hussein wanted to acquire weapons of mass destruction, and ""he said so himself after his capture.",iraq
5,"If you rent a U-Haul to move your company, it costs twice as much to go from San Francisco to Austin than the other way around, because you cant find enough trucks to flee the Golden State.","economy,states,tourism,transportation"
5,Says the U.S. Constitution provides for just compensation when land is taken under eminent domain.,"history,legal-issues,message-machine,supreme-court"
5,"For every $10,000 invested in business incubators, up to nearly 70 local jobs are generated.","economy,jobs"
5,"The income of the top 1 percent nearly quadrupled from 1979 to 2007, but the typical familys incomes barely budged.","economy,income"
5,John McCain has voted with George Bush 90 percent of the time.,bush-administration
5,"Financial conflict-of-interest laws dont apply to the president, right? So, the president doesnt have to have a blind trust.","campaign-finance,ethics"
5,"The radiation coming from the new TSA body scanners is equivalent to about three minutes worth of air travel by anybody, say, at 30,000 feet.","homeland-security,science,transportation"
5,Says every school will be negatively impacted if Education Stability Fund is not tapped.,"education,state-budget"
5,We send a billion dollars to foreign countries every day because of our addiction to foreign oil.,energy
5,Says the military accounts for about 10 percent of Floridas economy.,"economy,military"
5,Wisconsin is #1 in the Midwest for personal income growth over the year.,"economy,income,jobs"
5,Some politicians want to put new taxes on a lot of groceries.,taxes
5,My opponent on day one of this campaign attacked me on Medicare and Medicare Advantage and that claim was found to be False.,"medicare,message-machine-2012,campaign-advertising"
5,Says Obama promised to cut the deficit in half.,"debates,deficit"
5,"In 2009, Democratic Wisconsin state senators rammed through a billion-dollar tax hike in 24 hours with no public input.","labor,state-budget,taxes"
5,90% of Americans want national background checks that close loopholes.,"crime,criminal-justice,government-regulation,guns"
5,Says Newt Gingrichs contract was with the lobbyists at Freddie Mac.,candidates-biography
5,On deporting illegal immigrants.,immigration
5,Fulton County has successfully reduced the number of pregnancies among 15- to 19-year-olds.,women
5,"After J.D. Hayworth ""was voted out of Congress, he became a registered lobbyist"" who was ""paid thousands by a Florida corporation to lobby the very committee he used to serve on.","candidates-biography,ethics,message-machine,transparency"
5,Department of Education officials investigating Virginia Tech shootings have not once gotten into the car and driven down to Blacksburg to talk to the police chief or the university president or to anyone else.,"crime,education"
5,"When Social Security was passed, there were all kinds of lawsuits, just as there have been in the legal battle over the new health care law.","health-care,history,legal-issues,social-security"
5,Says Holly Turner failed to vote in five straight Republican primaries.,elections
5,Says Congressmen Paul Ryan and Todd Akin co-sponsored legislation to limit federal funding for abortion to victims of forcible rape.,abortion
5,Less than half of the poorest American households have a home Internet subscription.,"census,families,income,poverty,wealth"
5,"During the past four years, average wages have barely budged.","economy,jobs"
5,Says under federal law we do not have any limitation on the number of guns and bullets we can buy.,guns
5,Florida shelled out more money for drug testing than it saved by denying welfare benefits to people who tested positive for drugs.,legal-issues
5,Ive got a 94 percent career voting record in Congress while Bill Nelson has a 92 percent voting record.,"candidates-biography,voting-record"
5,"When I was secretary of state, I had a very high approval rating.","candidates-biography,foreign-policy,polls"
5,Seventy of Ohios 88 counties now have more than 25 percent of their residents eligible for emergency food.,"economy,families,hunger,poverty"
5,"Right now, here in Texas, wind power is already cheaper than dirty fossil fuels.","energy,states"
5,"He (Kirk) did violate Pentagon rules, twice actually, for improperly mingling politics with his military service.","afghanistan,candidates-biography,iraq,message-machine,military,patriotism"
5,Oregon has never before tried to create a land-use plan for what it should look like for 50 years.,urban
5,"By the end of this budget Im in right now, taxes will have been cut $4.7 billion in my state.","job-accomplishments,taxes"
5,"In President Barack Obamas 2015 State of the Union address, the words al-Qaida were never used, the first time those words have not been used in a State of the Union address since February 2001.","afghanistan,bush-administration,iraq,terrorism"
5,McCain voted 19 times against a minimum-wage increase.,federal-budget
5,Says only four Texas legislators voted against a law giving in-state tuition rates to certain illegal immigrants.,"education,immigration,states"
5,"In fact New Jersey is a donor state, we get 61 cents back on every dollar we send to Washington. And interestingly Kentucky gets $1.51 on every dollar they send to Washington.",taxes
5,"Were spending $12,000 bucks a kid a year in the school system.","education,taxes"
5,You can look at the propaganda on a lot of the terrorists sites and what Donald Trump saysabout Muslims is used to recruit fighters.,"foreign-policy,religion,terrorism"
5,"In 2008, then-Sen. Barack Obama missed 60 or 70 percent of his votes. In 2004, John Kerry missed close to 60 to 70 percent and Bob Graham missed over 30 percent of his votes.","candidates-biography,corrections-and-updates,voting-record"
5,"January through November 2014, the year so far, were the hottest first 11 months of any year recorded.","climate-change,energy,environment,history,science,weather"
5,"Says the federal health care law upheld by the Supreme Court has improved or saved the lives of more than 4,000 Texans otherwise prevented from obtaining health coverage due to pre-existing conditions.",health-care
5,"And, as of today, New Jersey state government has less employees than when Christie Whitman left office in 2001.",jobs
5,The Senate Republican education plan is an unfunded mandate for local school districts.,education
